id_venta,ticket_total,num_items,num_lineas,num_unique_products,id_cliente,fecha,medio_pago,ciudad,fecha_alta,antiguedad_cliente_dias,mes,dia_semana,ticket_alto
25,13738.90600134744,7,3,3,13,2024-04-30,transferencia,Carlos Paz,2023-01-13,476,4,1,0
66,13427.55753740596,3,1,1,69,2024-03-14,qr,Rio Cuarto,2023-03-10,370,3,3,0
10,38179.26770532555,10,4,4,52,2024-05-28,qr,Rio Cuarto,2023-02-21,463,5,1,1
56,18116.003827175162,5,1,1,15,2024-06-14,qr,Cordoba,2023-01-15,524,6,4,0
30,34876.320914071075,12,4,4,93,2024-03-03,efectivo,Alta Gracia,2023-04-03,331,3,6,1
114,28480.898875933803,12,5,5,16,2024-05-05,qr,Rio Cuarto,2023-01-16,474,5,6,0
109,24218.36267127752,9,4,4,64,2024-06-04,transferencia,Villa Maria,2023-03-05,455,6,1,0
5,16551.3269974313,4,1,1,56,2024-06-11,tarjeta,Rio Cuarto,2023-02-25,465,6,1,0
119,3785.7588189860385,5,1,1,51,2024-02-07,qr,Rio Cuarto,2023-02-20,354,2,2,0
120,7511.629278972418,5,1,1,72,2024-04-21,tarjeta,Cordoba,2023-03-13,408,4,6,0
33,36340.82323915809,9,4,4,6,2024-02-13,efectivo,Villa Maria,2023-01-06,406,2,1,1
118,37660.7500117843,15,5,4,84,2024-02-09,efectivo,Cordoba,2023-03-25,324,2,4,1
65,44015.392914127966,16,4,4,30,2024-04-30,qr,Alta Gracia,2023-01-30,455,4,1,1
18,32502.079643478246,17,5,5,81,2024-06-11,qr,Carlos Paz,2023-03-22,452,6,1,0
96,16843.18725713808,9,4,4,83,2024-02-23,tarjeta,Rio Cuarto,2023-03-24,339,2,4,0
111,22226.319518581156,13,4,4,48,2024-02-12,efectivo,Cordoba,2023-02-17,361,2,0,0
49,38888.92760946808,16,5,4,5,2024-06-02,efectivo,Cordoba,2023-01-05,510,6,6,1
11,7494.82514265395,4,3,3,20,2024-04-10,qr,Rio Cuarto,2023-01-20,444,4,2,0
85,12906.898015540273,6,2,2,42,2024-01-23,transferencia,Alta Gracia,2023-02-11,346,1,1,0
26,7938.016714013565,3,2,2,49,2024-01-23,efectivo,Rio Cuarto,2023-02-18,340,1,1,0
63,46039.72874586455,14,4,4,25,2024-06-19,tarjeta,Rio Cuarto,2023-01-25,515,6,2,1
89,7868.700049028451,2,1,1,17,2024-01-18,tarjeta,Villa Maria,2023-01-17,364,1,3,0
86,27162.938846547484,14,4,4,40,2024-01-10,efectivo,Rio Cuarto,2023-02-09,335,1,2,0
59,15947.643435537479,8,3,3,62,2024-04-28,tarjeta,Carlos Paz,2023-03-03,427,4,6,0
27,29983.272300663673,8,2,2,9,2024-02-25,transferencia,Carlos Paz,2023-01-09,410,2,6,0
49,38579.01492365884,16,5,4,5,2024-06-02,efectivo,Cordoba,2023-01-05,511,6,6,1
77,12149.042403300462,12,5,5,55,2024-05-26,tarjeta,Mendiolaza,2023-02-24,464,5,6,0
33,36806.470628254414,9,4,4,6,2024-02-13,efectivo,Villa Maria,2023-01-06,403,2,1,1
98,16459.90518610259,8,4,4,43,2024-01-12,transferencia,Mendiolaza,2023-02-12,333,1,4,0
105,37260.860076914105,17,5,5,1,2024-02-06,transferencia,Carlos Paz,2023-01-01,402,2,1,1
99,5319.512900361789,5,1,1,51,2024-03-13,transferencia,Rio Cuarto,2023-02-20,385,3,2,0
1,2345.09733062389,1,1,1,62,2024-06-19,tarjeta,Carlos Paz,2023-03-03,470,6,2,0
21,25558.64825544154,6,2,2,10,2024-06-19,transferencia,Cordoba,2023-01-10,525,6,2,0
112,15669.491298612194,13,5,5,28,2024-01-19,tarjeta,Cordoba,2023-01-28,356,1,4,0
55,1139.892041908638,4,1,1,100,2024-01-04,qr,Cordoba,2023-04-10,267,1,3,0
6,34822.88221316713,10,4,4,91,2024-05-05,transferencia,Mendiolaza,2023-04-01,408,5,6,1
92,13958.122021859745,6,2,2,42,2024-02-09,transferencia,Alta Gracia,2023-02-11,363,2,4,0
81,9928.516380442325,2,1,1,49,2024-03-09,transferencia,Rio Cuarto,2023-02-18,393,3,5,0
69,25943.674715506433,7,2,2,42,2024-01-06,qr,Alta Gracia,2023-02-11,327,1,5,0
95,18926.820015216243,6,2,2,26,2024-02-25,qr,Alta Gracia,2023-01-26,393,2,6,0
5,16699.870540920354,4,1,1,56,2024-06-11,tarjeta,Rio Cuarto,2023-02-25,473,6,1,0
102,19870.606340499882,6,2,2,18,2024-03-29,efectivo,Carlos Paz,2023-01-18,433,3,4,0
3,19611.110922710337,5,3,3,20,2024-01-13,tarjeta,Rio Cuarto,2023-01-20,356,1,5,0
53,515.4772520962936,1,1,1,56,2024-01-25,tarjeta,Rio Cuarto,2023-02-25,334,1,3,0
23,22561.645559832217,8,2,2,78,2024-05-16,transferencia,Villa Maria,2023-03-19,424,5,3,0
101,2378.3194479438425,4,1,1,72,2024-03-28,efectivo,Cordoba,2023-03-13,383,3,3,0
53,2338.588415716983,1,1,1,56,2024-01-25,tarjeta,Rio Cuarto,2023-02-25,332,1,3,0
37,9398.894213710742,3,1,1,57,2024-05-17,qr,Rio Cuarto,2023-02-26,449,5,4,0
74,11408.040780856505,7,3,3,56,2024-04-26,efectivo,Rio Cuarto,2023-02-25,425,4,4,0
74,13740.500582580444,7,3,3,56,2024-04-26,efectivo,Rio Cuarto,2023-02-25,428,4,4,0
83,22797.12818928661,11,4,4,91,2024-05-28,efectivo,Mendiolaza,2023-04-01,425,5,1,0
17,35941.39302549972,13,3,3,88,2024-02-17,efectivo,Villa Maria,2023-03-29,323,2,5,1
85,13132.87260655599,6,2,2,42,2024-01-23,transferencia,Alta Gracia,2023-02-11,352,1,1,0
78,35423.22742245937,13,5,5,12,2024-04-29,qr,Alta Gracia,2023-01-12,470,4,0,1
73,7258.683207376241,5,3,3,42,2024-05-16,transferencia,Alta Gracia,2023-02-11,463,5,3,0
110,35331.32477058455,9,3,2,92,2024-05-19,efectivo,Alta Gracia,2023-04-02,411,5,6,1
1,1517.0416242963595,1,1,1,62,2024-06-19,tarjeta,Carlos Paz,2023-03-03,476,6,2,0
51,3128.4191395177827,1,1,1,39,2024-02-18,efectivo,Alta Gracia,2023-02-08,374,2,6,0
